sample_id,repository,bug_id,commit,id,file,function,loc,complexity,max_nesting,num_args,num_returns,num_calls,file_imports,caller_count,callee_count,dependency_count,degree,betweenness,pagerank,label
fastapi_1_766157bfb4e7_docs_src/security/tutorial004.py_get_current_user_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,docs_src/security/tutorial004.py:get_current_user,docs_src/security/tutorial004.py,get_current_user,18,5,2,1,1,6,7,0,1,0,2,0.0,0.0004028914574305883,0
fastapi_1_766157bfb4e7_tests/test_additional_responses_router.py_c_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,tests/test_additional_responses_router.py:c,tests/test_additional_responses_router.py,c,2,1,0,0,1,0,2,0,0,0,1,0.0,0.00042227205989045903,0
fastapi_1_766157bfb4e7_docs_src/request_files/tutorial002.py_main_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,docs_src/request_files/tutorial002.py:main,docs_src/request_files/tutorial002.py,main,14,1,0,0,1,1,3,0,0,0,1,0.0,0.00045771087581707984,0
fastapi_1_766157bfb4e7_docs_src/query_params_str_validations/tutorial001.py_read_items_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,docs_src/query_params_str_validations/tutorial001.py:read_items,docs_src/query_params_str_validations/tutorial001.py,read_items,5,2,1,1,1,1,1,0,0,0,1,0.0,0.0005773168795694251,0
fastapi_1_766157bfb4e7_tests/test_tutorial/test_events/test_tutorial002.py_test_events_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,tests/test_tutorial/test_events/test_tutorial002.py:test_events,tests/test_tutorial/test_events/test_tutorial002.py,test_events,10,3,1,0,0,7,2,0,0,0,1,0.0,0.0005773168795694251,0
fastapi_1_766157bfb4e7_docs_src/sql_databases/sql_app/main.py_read_user_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,docs_src/sql_databases/sql_app/main.py:read_user,docs_src/sql_databases/sql_app/main.py,read_user,5,2,1,2,1,3,4,0,0,0,1,0.0,0.0004349287798642522,0
fastapi_1_766157bfb4e7_tests/test_custom_route_class.py_get_c_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,tests/test_custom_route_class.py:get_c,tests/test_custom_route_class.py,get_c,2,1,0,0,1,0,4,0,0,0,1,0.0,0.00041421778354349976,0
fastapi_1_766157bfb4e7_tests/test_default_response_class.py_get_b_path_override_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,tests/test_default_response_class.py:get_b_path_override,tests/test_default_response_class.py,get_b_path_override,2,1,0,0,1,0,5,0,0,0,1,0.0,0.0003896996187814326,0
fastapi_1_766157bfb4e7_tests/test_tutorial/test_response_model/test_tutorial004.py_test_openapi_schema_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,tests/test_tutorial/test_response_model/test_tutorial004.py:test_openapi_schema,tests/test_tutorial/test_response_model/test_tutorial004.py,test_openapi_schema,4,1,0,0,0,2,3,0,0,0,1,0.0,0.000510869099707011,0
fastapi_1_766157bfb4e7_fastapi/openapi/utils.py_get_openapi_params_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,fastapi/openapi/utils.py:get_openapi_params,fastapi/openapi/utils.py,get_openapi_params,8,1,0,1,1,1,18,1,0,0,2,0.0,0.0004811630334155789,0
fastapi_1_766157bfb4e7_tests/test_dependency_overrides.py_overrider_dependency_with_sub_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,tests/test_dependency_overrides.py:overrider_dependency_with_sub,tests/test_dependency_overrides.py,overrider_dependency_with_sub,2,1,0,1,1,1,3,0,0,0,1,0.0,0.000408641746072528,0
fastapi_1_766157bfb4e7_fastapi/dependencies/utils.py_get_param_field_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,fastapi/dependencies/utils.py:get_param_field,fastapi/dependencies/utils.py,get_param_field,50,10,2,5,1,11,30,1,2,0,4,0.0,0.0004415571914022516,0
fastapi_1_766157bfb4e7_tests/test_tutorial/test_sql_databases/test_sql_databases_middleware.py_test_get_users_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,tests/test_tutorial/test_sql_databases/test_sql_databases_middleware.py:test_get_users,tests/test_tutorial/test_sql_databases/test_sql_databases_middleware.py,test_get_users,6,1,0,1,0,2,4,0,0,0,1,0.0,0.00042227205989045903,0
fastapi_1_766157bfb4e7_tests/test_additional_responses_router.py_b_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,tests/test_additional_responses_router.py:b,tests/test_additional_responses_router.py,b,2,1,0,0,1,0,2,0,0,0,1,0.0,0.00042227205989045903,0
fastapi_1_766157bfb4e7_tests/test_validate_response_dataclass.py_get_invalid_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,tests/test_validate_response_dataclass.py:get_invalid,tests/test_validate_response_dataclass.py,get_invalid,2,1,0,0,1,0,6,0,0,0,1,0.0,0.00042227205989045903,0
fastapi_1_766157bfb4e7_tests/test_starlette_exception.py_create_item_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,tests/test_starlette_exception.py:create_item,tests/test_starlette_exception.py,create_item,4,2,1,1,1,1,3,0,0,0,1,0.0,0.0004278093748789936,0
fastapi_1_766157bfb4e7_tests/main.py_get_path_param_gt_int_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,tests/main.py:get_path_param_gt_int,tests/main.py,get_path_param_gt_int,2,1,0,1,1,1,1,0,0,0,1,0.0,0.00038936458795859686,0
fastapi_1_766157bfb4e7_docs_src/dependencies/tutorial007.py_get_db_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,docs_src/dependencies/tutorial007.py:get_db,docs_src/dependencies/tutorial007.py,get_db,6,2,1,0,0,2,0,0,0,0,1,0.0,0.0007766602191566672,0
fastapi_1_766157bfb4e7_docs_src/path_operation_configuration/tutorial006.py_read_elements_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,docs_src/path_operation_configuration/tutorial006.py:read_elements,docs_src/path_operation_configuration/tutorial006.py,read_elements,2,1,0,0,1,0,1,0,0,0,1,0.0,0.00047764520977580405,0
fastapi_1_766157bfb4e7_tests/test_tutorial/test_sql_databases/test_sql_databases_middleware.py_test_create_item_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,tests/test_tutorial/test_sql_databases/test_sql_databases_middleware.py:test_create_item,tests/test_tutorial/test_sql_databases/test_sql_databases_middleware.py,test_create_item,21,1,0,1,0,6,4,0,0,0,1,0.0,0.00042227205989045903,0
fastapi_1_766157bfb4e7_tests/test_security_api_key_cookie_optional.py_read_current_user_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,tests/test_security_api_key_cookie_optional.py:read_current_user,tests/test_security_api_key_cookie_optional.py,read_current_user,5,2,1,1,2,1,5,0,0,0,1,0.0,0.00042227205989045903,0
fastapi_1_766157bfb4e7_tests/test_datetime_custom_encoder.py_test_dt_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,tests/test_datetime_custom_encoder.py:test_dt,tests/test_datetime_custom_encoder.py,test_dt,4,2,1,0,0,2,4,0,0,0,1,0.0,0.00044442131984459706,0
fastapi_1_766157bfb4e7_docs_src/dependencies/tutorial001.py_read_items_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,docs_src/dependencies/tutorial001.py:read_items,docs_src/dependencies/tutorial001.py,read_items,2,1,0,1,1,1,1,0,0,0,1,0.0,0.00047764520977580405,0
fastapi_1_766157bfb4e7_docs_src/advanced_middleware/tutorial003.py_main_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,docs_src/advanced_middleware/tutorial003.py:main,docs_src/advanced_middleware/tutorial003.py,main,2,1,0,0,1,0,2,0,0,0,1,0.0,0.000510869099707011,0
fastapi_1_766157bfb4e7_tests/test_dependency_contextmanager.py_test_sync_background_tasks_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,tests/test_dependency_contextmanager.py:test_sync_background_tasks,tests/test_dependency_contextmanager.py,test_sync_background_tasks,9,1,0,0,0,2,4,0,0,0,1,0.0,0.0003862795124649848,0
fastapi_1_766157bfb4e7_docs_src/security/tutorial003.py_get_current_active_user_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,docs_src/security/tutorial003.py:get_current_active_user,docs_src/security/tutorial003.py,get_current_active_user,4,2,1,1,1,2,3,0,0,0,1,0.0,0.00041421778354349976,0
fastapi_1_766157bfb4e7_tests/test_tutorial/test_sql_databases_peewee/test_sql_databases_peewee.py_test_create_user_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,tests/test_tutorial/test_sql_databases_peewee/test_sql_databases_peewee.py:test_create_user,tests/test_tutorial/test_sql_databases_peewee/test_sql_databases_peewee.py,test_create_user,9,1,0,1,0,3,7,0,0,0,1,0.0,0.00041784220789963146,0
fastapi_1_766157bfb4e7_tests/test_additional_responses_response_class.py_a_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,tests/test_additional_responses_response_class.py:a,tests/test_additional_responses_response_class.py,a,2,1,0,0,0,0,5,0,0,0,1,0.0,0.00042227205989045903,0
fastapi_1_766157bfb4e7_docs_src/sql_databases_peewee/sql_app/database.py___setattr___0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,docs_src/sql_databases_peewee/sql_app/database.py:__setattr__,docs_src/sql_databases_peewee/sql_app/database.py,__setattr__,2,1,0,3,0,1,2,1,0,0,2,0.0,0.0008763318889502882,0
fastapi_1_766157bfb4e7_tests/test_security_http_basic_optional.py_test_security_http_basic_non_basic_credentials_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,tests/test_security_http_basic_optional.py:test_security_http_basic_non_basic_credentials,tests/test_security_http_basic_optional.py,test_security_http_basic_non_basic_credentials,7,1,0,0,0,4,6,0,0,0,1,0.0,0.00042227205989045903,0
fastapi_1_766157bfb4e7_tests/test_tutorial/test_dependencies/test_tutorial006.py_test_get_invalid_one_header_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,tests/test_tutorial/test_dependencies/test_tutorial006.py:test_get_invalid_one_header,tests/test_tutorial/test_dependencies/test_tutorial006.py,test_get_invalid_one_header,4,1,0,0,0,2,2,0,0,0,1,0.0,0.00044442131984459706,0
fastapi_1_766157bfb4e7_tests/test_security_api_key_header.py_test_security_api_key_no_key_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,tests/test_security_api_key_header.py:test_security_api_key_no_key,tests/test_security_api_key_header.py,test_security_api_key_no_key,4,1,0,0,0,2,4,0,0,0,1,0.0,0.00042227205989045903,0
fastapi_1_766157bfb4e7_tests/test_tutorial/test_extra_models/test_tutorial005.py_test_openapi_schema_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,tests/test_tutorial/test_extra_models/test_tutorial005.py:test_openapi_schema,tests/test_tutorial/test_extra_models/test_tutorial005.py,test_openapi_schema,4,1,0,0,0,2,2,0,0,0,1,0.0,0.000510869099707011,0
fastapi_1_766157bfb4e7_docs_src/query_params_str_validations/tutorial011.py_read_items_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,docs_src/query_params_str_validations/tutorial011.py:read_items,docs_src/query_params_str_validations/tutorial011.py,read_items,3,1,0,1,1,1,2,0,0,0,1,0.0,0.0005773168795694251,0
fastapi_1_766157bfb4e7_docs_src/handling_errors/tutorial003.py_read_unicorn_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,docs_src/handling_errors/tutorial003.py:read_unicorn,docs_src/handling_errors/tutorial003.py,read_unicorn,4,2,1,1,1,1,2,0,0,0,1,0.0,0.00044442131984459706,0
fastapi_1_766157bfb4e7_docs_src/sql_databases/sql_app/alt_main.py_read_users_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,docs_src/sql_databases/sql_app/alt_main.py:read_users,docs_src/sql_databases/sql_app/alt_main.py,read_users,3,1,0,3,1,2,4,0,0,0,1,0.0,0.0004278093748789936,0
fastapi_1_766157bfb4e7_tests/test_tutorial/test_custom_response/test_tutorial004.py_test_get_custom_response_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,tests/test_tutorial/test_custom_response/test_tutorial004.py:test_get_custom_response,tests/test_tutorial/test_custom_response/test_tutorial004.py,test_get_custom_response,4,1,0,0,0,1,2,0,0,0,1,0.0,0.000510869099707011,0
fastapi_1_766157bfb4e7_docs_src/custom_request_and_route/tutorial003.py_get_route_handler_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,docs_src/custom_request_and_route/tutorial003.py:get_route_handler,docs_src/custom_request_and_route/tutorial003.py,get_route_handler,14,1,0,1,2,9,4,0,0,0,1,0.0,0.00044442131984459706,0
fastapi_1_766157bfb4e7_tests/test_tutorial/test_path_params/test_tutorial005.py_test_openapi_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,tests/test_tutorial/test_path_params/test_tutorial005.py:test_openapi,tests/test_tutorial/test_path_params/test_tutorial005.py,test_openapi,4,1,0,0,0,2,3,0,0,0,1,0.0,0.000510869099707011,0
fastapi_1_766157bfb4e7_tests/test_tutorial/test_dependencies/test_tutorial006.py_test_get_valid_headers_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,tests/test_tutorial/test_dependencies/test_tutorial006.py:test_get_valid_headers,tests/test_tutorial/test_dependencies/test_tutorial006.py,test_get_valid_headers,10,1,0,0,0,2,2,0,0,0,1,0.0,0.00044442131984459706,0
fastapi_1_766157bfb4e7_docs_src/sql_databases/sql_app/alt_main.py_get_db_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,docs_src/sql_databases/sql_app/alt_main.py:get_db,docs_src/sql_databases/sql_app/alt_main.py,get_db,2,1,0,1,1,0,4,0,0,0,1,0.0,0.0004278093748789936,0
fastapi_1_766157bfb4e7_tests/test_security_api_key_header_optional.py_test_security_api_key_no_key_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,tests/test_security_api_key_header_optional.py:test_security_api_key_no_key,tests/test_security_api_key_header_optional.py,test_security_api_key_no_key,4,1,0,0,0,2,5,0,0,0,1,0.0,0.00042227205989045903,0
fastapi_1_766157bfb4e7_docs_src/security/tutorial002.py_get_current_user_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,docs_src/security/tutorial002.py:get_current_user,docs_src/security/tutorial002.py,get_current_user,3,1,0,1,1,2,4,0,1,0,2,0.0,0.00044442131984459706,0
fastapi_1_766157bfb4e7_docs_src/custom_response/tutorial007.py_main_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,docs_src/custom_response/tutorial007.py:main,docs_src/custom_response/tutorial007.py,main,2,1,0,0,1,2,2,0,1,0,2,0.0,0.00047764520977580405,0
fastapi_1_766157bfb4e7_tests/test_dependency_cache.py_test_sub_counter_no_cache_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,tests/test_dependency_cache.py:test_sub_counter_no_cache,tests/test_dependency_cache.py,test_sub_counter_no_cache,8,1,0,0,0,4,2,0,0,0,1,0.0,0.00041784220789963146,0
fastapi_1_766157bfb4e7_tests/test_infer_param_optionality.py_test_get_user_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,tests/test_infer_param_optionality.py:test_get_user,tests/test_infer_param_optionality.py,test_get_user,5,1,0,0,0,2,2,0,0,0,1,0.0,0.0004028914574305883,0
fastapi_1_766157bfb4e7_docs_src/custom_response/tutorial004.py_read_items_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,docs_src/custom_response/tutorial004.py:read_items,docs_src/custom_response/tutorial004.py,read_items,2,1,0,0,1,1,2,0,1,0,2,0.0,0.00047764520977580405,0
fastapi_1_766157bfb4e7_tests/test_filter_pydantic_sub_model.py_test_validator_is_cloned_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,tests/test_filter_pydantic_sub_model.py:test_validator_is_cloned,tests/test_filter_pydantic_sub_model.py,test_validator_is_cloned,10,2,1,0,0,3,4,0,0,0,1,0.0,0.00041421778354349976,0
fastapi_1_766157bfb4e7_fastapi/openapi/models.py_validate_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,fastapi/openapi/models.py:validate,fastapi/openapi/models.py,validate,6,1,0,2,1,2,10,0,0,0,1,0.0,0.00038664064170336747,0
fastapi_1_766157bfb4e7_tests/main.py_get_path_param_lt_gt_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,tests/main.py:get_path_param_lt_gt,tests/main.py,get_path_param_lt_gt,2,1,0,1,1,1,1,0,0,0,1,0.0,0.00038936458795859686,0
fastapi_1_766157bfb4e7_docs_src/python_types/tutorial009.py___init___0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,docs_src/python_types/tutorial009.py:__init__,docs_src/python_types/tutorial009.py,__init__,2,1,0,2,0,0,0,0,0,0,1,0.0,0.000510869099707011,0
fastapi_1_766157bfb4e7_tests/test_extra_routes.py_test_trace_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,tests/test_extra_routes.py:test_trace,tests/test_extra_routes.py,test_trace,4,1,0,0,0,1,4,0,0,0,1,0.0,0.00039895704941241906,0
fastapi_1_766157bfb4e7_tests/test_tutorial/test_extra_models/test_tutorial004.py_test_openapi_schema_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,tests/test_tutorial/test_extra_models/test_tutorial004.py:test_openapi_schema,tests/test_tutorial/test_extra_models/test_tutorial004.py,test_openapi_schema,4,1,0,0,0,2,2,0,0,0,1,0.0,0.000510869099707011,0
fastapi_1_766157bfb4e7_tests/test_response_change_status_code.py_parent_dep_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,tests/test_response_change_status_code.py:parent_dep,tests/test_response_change_status_code.py,parent_dep,2,1,0,1,1,1,2,0,0,0,1,0.0,0.00044442131984459706,0
fastapi_1_766157bfb4e7_tests/test_tutorial/test_security/test_tutorial005.py_test_token_no_sub_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,tests/test_tutorial/test_security/test_tutorial005.py:test_token_no_sub,tests/test_tutorial/test_security/test_tutorial005.py,test_token_no_sub,10,1,0,0,0,2,2,0,0,0,1,0.0,0.00039695861994287274,0
fastapi_1_766157bfb4e7_docs_src/sql_databases/sql_app/main.py_create_user_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,docs_src/sql_databases/sql_app/main.py:create_user,docs_src/sql_databases/sql_app/main.py,create_user,5,2,1,2,1,4,4,0,0,0,1,0.0,0.0004349287798642522,0
fastapi_1_766157bfb4e7_scripts/docs.py_get_text_with_translate_missing_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,scripts/docs.py:get_text_with_translate_missing,scripts/docs.py,get_text_with_translate_missing,5,1,0,1,1,3,11,1,0,0,2,0.0,0.0005061228297168387,0
fastapi_1_766157bfb4e7_docs_src/sql_databases_peewee/sql_app/main.py_reset_db_state_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,docs_src/sql_databases_peewee/sql_app/main.py:reset_db_state,docs_src/sql_databases_peewee/sql_app/main.py,reset_db_state,3,1,0,0,0,3,4,0,0,0,1,0.0,0.00042227205989045903,0
fastapi_1_766157bfb4e7_fastapi/datastructures.py_validate_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,fastapi/datastructures.py:validate,fastapi/datastructures.py,validate,4,2,1,2,1,3,2,0,0,0,1,0.0,0.000510869099707011,0
fastapi_1_766157bfb4e7_tests/test_response_model_invalid.py_test_invalid_response_model_sub_type_in_responses_raises_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,tests/test_response_model_invalid.py:test_invalid_response_model_sub_type_in_responses_raises,tests/test_response_model_invalid.py,test_invalid_response_model_sub_type_in_responses_raises,7,2,1,0,0,3,4,0,0,0,1,0.0,0.0004349287798642522,0
fastapi_1_766157bfb4e7_docs_src/body_multiple_params/tutorial003.py_update_item_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,docs_src/body_multiple_params/tutorial003.py:update_item,docs_src/body_multiple_params/tutorial003.py,update_item,5,1,0,4,1,1,2,0,0,0,1,0.0,0.00047764520977580405,0
fastapi_1_766157bfb4e7_fastapi/exception_handlers.py_http_exception_handler_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,fastapi/exception_handlers.py:http_exception_handler,fastapi/exception_handlers.py,http_exception_handler,8,2,1,2,2,3,6,0,0,0,1,0.0,0.00047764520977580405,0
fastapi_1_766157bfb4e7_tests/test_dependency_contextmanager.py_test_sync_sync_raise_0,fastapi,1,766157bfb4e7dfccba09ab398e8ec444d14e947c,tests/test_dependency_contextmanager.py:test_sync_sync_raise,tests/test_dependency_contextmanager.py,test_sync_sync_raise,6,1,0,0,0,2,4,0,0,0,1,0.0,0.0003862795124649848,0
fastapi_10_b77a43bcac3e_fastapi/routing.py_serialize_response_1,fastapi,10,b77a43bcac3ec8e7edbe82543e777c60ae85c178,fastapi/routing.py:serialize_response,fastapi/routing.py,serialize_response,27,5,3,6,2,9,23,1,0,0,2,0.0,0.0011891692460525086,1
fastapi_10_b77a43bcac3e_tests/test_tutorial/test_path_operation_advanced_configurations/test_tutorial002.py_test_openapi_schema_0,fastapi,10,b77a43bcac3ec8e7edbe82543e777c60ae85c178,tests/test_tutorial/test_path_operation_advanced_configurations/test_tutorial002.py:test_openapi_schema,tests/test_tutorial/test_path_operation_advanced_configurations/test_tutorial002.py,test_openapi_schema,4,1,0,0,0,2,2,0,0,0,1,0.0,0.0007693263658419085,0
fastapi_10_b77a43bcac3e_tests/main.py_get_path_param_lt_0,fastapi,10,b77a43bcac3ec8e7edbe82543e777c60ae85c178,tests/main.py:get_path_param_lt,tests/main.py,get_path_param_lt,2,1,0,1,1,1,1,0,0,0,1,0.0,0.0005587463840644362,0
fastapi_10_b77a43bcac3e_tests/test_tutorial/test_query_params_str_validations/test_tutorial011.py_test_query_no_values_0,fastapi,10,b77a43bcac3ec8e7edbe82543e777c60ae85c178,tests/test_tutorial/test_query_params_str_validations/test_tutorial011.py:test_query_no_values,tests/test_tutorial/test_query_params_str_validations/test_tutorial011.py,test_query_no_values,5,1,0,0,0,2,2,0,0,0,1,0.0,0.0006948788975367416,0
fastapi_11_bf229ad5d830_fastapi/dependencies/utils.py_is_scalar_field_1,fastapi,11,bf229ad5d830eb5320f966d51a55e590e8d57008,fastapi/dependencies/utils.py:is_scalar_field,fastapi/dependencies/utils.py,is_scalar_field,7,1,0,1,1,3,22,3,0,0,4,0.0,0.0023631035076154797,1
fastapi_11_bf229ad5d830_tests/test_ws_router.py_routerindex_0,fastapi,11,bf229ad5d830eb5320f966d51a55e590e8d57008,tests/test_ws_router.py:routerindex,tests/test_ws_router.py,routerindex,4,1,0,1,0,3,3,0,0,0,1,0.0,0.0006109233257489456,0
